2025-11-17 11:52:18,021 - INFO - batch_audio_translate_en_new.py:299 - 单独翻译结果已保存：C:\S2TT\Test_out\seed2_single_txt_results\多信道测试集-八爪鱼\大会议室多信道测试集_4m\ByteDance_1_dialogue_16K\en2zh-09-sport_audio_fanyi_seed2.txt
2025-11-17 11:52:18,024 - INFO - batch_audio_translate_en_new.py:186 - 已更新目录汇总文件：C:\S2TT\Test_out\seed2_txt\多信道测试集-八爪鱼\大会议室多信道测试集_4m\output_en2zh_seed2.txt
2025-11-17 11:52:18,024 - INFO - batch_audio_translate_en_new.py:186 - 已更新目录汇总文件：C:\S2TT\Test_out\seed2_txt\多信道测试集-八爪鱼\大会议室多信道测试集_4m\latency_stats_en2zh_seed2.txt
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:335 - 
【en2zh-09-sport_audio.wav 完整时延统计】
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:339 - 请求开始时间：2025-11-17 11:48:29
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:340 - ASR首字时延：10.407 秒
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:341 - ASR尾字时延：-0.449 秒
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:342 - 翻译首字时延：10.21 秒
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:343 - 翻译尾字时延：0.096 秒
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:344 - 耳口差时延：11.436 秒
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:345 - TTS尾字时延：0.31 秒
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:388 - ===== 第 29/30 个文件 en2zh-09-sport_audio.wav 处理完成！=====
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:268 - 
===== 处理第 30/30 个文件（目录内第 10/10 个）：en2zh-10-art_audio.wav =====
2025-11-17 11:52:18,049 - INFO - ast_demo_en.py:241 - 成功读取音频：en2zh-10-art_audio.wav，共2648个分片
2025-11-17 11:52:18,216 - INFO - ast_demo_en.py:255 - 连接API成功（log_id=20251117115218EBFC3591B5263B0C28A1）
2025-11-17 11:52:18,376 - INFO - ast_demo_en.py:283 - 会话启动成功（session_id=6f0cee8e-54e9-4da1-87b9-d3c73de45f09）
2025-11-17 11:52:18,376 - INFO - ast_demo_en.py:301 - 开始发送音频分片，请求开始时间：1763351538.376460
2025-11-17 11:52:29,023 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=1）：ASR分片=..., 翻译分片=法国..., 音频长度=0
2025-11-24 09:04:34,422 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=22）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-24 09:04:34,516 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=22）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:04:34,540 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=22）：ASR分片=..., 翻译分片=..., 音频长度=2048
2025-11-24 09:04:34,541 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=22）：ASR分片=..., 翻译分片=..., 音频长度=354
2025-11-24 09:04:36,204 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=23）：ASR分片=..., 翻译分片=我们..., 音频长度=0
2025-11-24 09:04:36,256 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=23）：ASR分片=..., 翻译分片=货币..., 音频长度=0
2025-11-24 09:04:36,303 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=23）：ASR分片=..., 翻译分片=的..., 音频长度=0
2025-11-24 09:04:36,352 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=23）：ASR分片=..., 翻译分片=差异..., 音频长度=0
2025-11-24 09:04:36,377 - INFO - ast_demo_en.py:338 - 接收有效响应（event=651, seq=23）：ASR分片=The difference in our currency..., 翻译分片=..., 音频长度=0
2025-11-24 09:04:36,401 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=23）：ASR分片=..., 翻译分片=，..., 音频长度=0
2025-11-24 09:04:36,820 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=23）：ASR分片=..., 翻译分片=..., 音频长度=10318
2025-11-24 09:04:36,879 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=23）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-24 09:04:36,916 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=23）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:04:36,950 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=23）：ASR分片=..., 翻译分片=..., 音频长度=8192
2025-11-24 09:04:36,951 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=23）：ASR分片=..., 翻译分片=..., 音频长度=736
2025-11-24 09:04:40,955 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=24）：ASR分片=..., 翻译分片=新加坡..., 音频长度=0
2025-11-24 09:04:41,005 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=24）：ASR分片=..., 翻译分片=元..., 音频长度=0
2025-11-24 09:04:41,052 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=24）：ASR分片=..., 翻译分片=比..., 音频长度=0
2025-11-24 09:04:41,108 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=24）：ASR分片=..., 翻译分片=马来西亚..., 音频长度=0
2025-11-24 09:04:41,144 - INFO - ast_demo_en.py:338 - 接收有效响应（event=651, seq=24）：ASR分片=The Singapore dollar is much h..., 翻译分片=..., 音频长度=0
2025-11-24 09:04:41,166 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=24）：ASR分片=..., 翻译分片=林..., 音频长度=0
2025-11-24 09:04:41,223 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=24）：ASR分片=..., 翻译分片=吉..., 音频长度=0
2025-11-24 09:04:41,286 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=24）：ASR分片=..., 翻译分片=特..., 音频长度=0
2025-11-24 09:04:41,344 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=24）：ASR分片=..., 翻译分片=高..., 音频长度=0
2025-11-24 09:04:41,401 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=24）：ASR分片=..., 翻译分片=得多..., 音频长度=0
2025-11-24 09:04:41,444 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=24）：ASR分片=..., 翻译分片=..., 音频长度=10318
2025-11-24 09:04:41,450 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=24）：ASR分片=..., 翻译分片=。..., 音频长度=0
2025-11-24 09:04:41,482 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=24）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-24 09:04:41,523 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=24）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:04:41,604 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=24）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:04:41,701 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=24）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:04:41,780 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=24）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:04:41,780 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=24）：ASR分片=..., 翻译分片=..., 音频长度=1604
2025-11-24 09:04:42,958 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=25）：ASR分片=..., 翻译分片=所以..., 音频长度=0
2025-11-24 09:04:43,014 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=25）：ASR分片=..., 翻译分片=当..., 音频长度=0
2025-11-24 09:04:43,071 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=25）：ASR分片=..., 翻译分片=我们..., 音频长度=0
2025-11-24 09:04:43,077 - INFO - ast_demo_en.py:338 - 接收有效响应（event=651, seq=25）：ASR分片=So when we go there..., 翻译分片=..., 音频长度=0
2025-11-24 09:04:43,129 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=25）：ASR分片=..., 翻译分片=去..., 音频长度=0
2025-11-24 09:04:43,194 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=25）：ASR分片=..., 翻译分片=那里..., 音频长度=0
2025-11-24 09:04:43,203 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=25）：ASR分片=..., 翻译分片=..., 音频长度=10318
2025-11-24 09:04:43,245 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=25）：ASR分片=..., 翻译分片=时..., 音频长度=0
2025-11-24 09:04:43,305 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=25）：ASR分片=..., 翻译分片=，..., 音频长度=0
2025-11-24 09:04:43,357 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=25）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-24 09:04:43,487 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=25）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:04:43,596 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=25）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:04:43,622 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=25）：ASR分片=..., 翻译分片=..., 音频长度=2048
2025-11-24 09:04:43,623 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=25）：ASR分片=..., 翻译分片=..., 音频长度=810
2025-11-24 09:04:48,642 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=26）：ASR分片=..., 翻译分片=我们..., 音频长度=0
2025-11-24 09:04:48,699 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=26）：ASR分片=..., 翻译分片=会..., 音频长度=0
2025-11-24 09:04:48,750 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=26）：ASR分片=..., 翻译分片=遇到..., 音频长度=0
2025-11-24 09:04:48,810 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=26）：ASR分片=..., 翻译分片=消费..., 音频长度=0
2025-11-24 09:04:48,819 - INFO - ast_demo_en.py:338 - 接收有效响应（event=651, seq=26）：ASR分片=We have a issue with spending ..., 翻译分片=..., 音频长度=0
2025-11-24 09:04:48,860 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=26）：ASR分片=..., 翻译分片=方面..., 音频长度=0
2025-11-24 09:04:48,912 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=26）：ASR分片=..., 翻译分片=的..., 音频长度=0
2025-11-24 09:04:48,929 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=26）：ASR分片=..., 翻译分片=..., 音频长度=10318
2025-11-24 09:04:48,962 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=26）：ASR分片=..., 翻译分片=问题..., 音频长度=0
2025-11-24 09:04:49,013 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=26）：ASR分片=..., 翻译分片=，..., 音频长度=0
2025-11-24 09:04:49,051 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=26）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-24 09:04:49,135 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=26）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:04:49,248 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=26）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:04:49,344 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=26）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:04:49,380 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=26）：ASR分片=..., 翻译分片=..., 音频长度=4096
2025-11-24 09:04:49,381 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=26）：ASR分片=..., 翻译分片=..., 音频长度=1676
2025-11-24 09:04:54,212 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=27）：ASR分片=..., 翻译分片=马来西亚..., 音频长度=0
2025-11-24 09:04:54,272 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=27）：ASR分片=..., 翻译分片=人..., 音频长度=0
2025-11-24 09:04:54,324 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=27）：ASR分片=..., 翻译分片=对..., 音频长度=0
2025-11-24 09:04:54,373 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=27）：ASR分片=..., 翻译分片=新加坡..., 音频长度=0
2025-11-24 09:04:54,407 - INFO - ast_demo_en.py:338 - 接收有效响应（event=651, seq=27）：ASR分片=What would be the some common ..., 翻译分片=..., 音频长度=0
2025-11-24 09:04:54,421 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=27）：ASR分片=..., 翻译分片=有..., 音频长度=0
2025-11-24 09:04:54,472 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=27）：ASR分片=..., 翻译分片=哪些..., 音频长度=0
2025-11-24 09:04:54,521 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=27）：ASR分片=..., 翻译分片=常见..., 音频长度=0
2025-11-24 09:04:54,573 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=27）：ASR分片=..., 翻译分片=的..., 音频长度=0
2025-11-24 09:04:54,624 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=27）：ASR分片=..., 翻译分片=刻板..., 音频长度=0
2025-11-24 09:04:54,670 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=27）：ASR分片=..., 翻译分片=印象..., 音频长度=0
2025-11-24 09:04:54,712 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=27）：ASR分片=..., 翻译分片=..., 音频长度=10318
2025-11-24 09:04:54,728 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=27）：ASR分片=..., 翻译分片=？..., 音频长度=0
2025-11-24 09:04:54,754 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=27）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-24 09:04:54,782 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=27）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:04:54,824 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=27）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:04:54,935 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=27）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:04:55,038 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=27）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-24 09:04:55,141 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=27）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:04:55,173 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=27）：ASR分片=..., 翻译分片=..., 音频长度=6144
2025-11-24 09:04:55,173 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=27）：ASR分片=..., 翻译分片=..., 音频长度=1732
2025-11-24 09:04:56,815 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=28）：ASR分片=..., 翻译分片=新加坡..., 音频长度=0
2025-11-24 09:04:56,866 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=28）：ASR分片=..., 翻译分片=人..., 音频长度=0
2025-11-24 09:04:56,915 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=28）：ASR分片=..., 翻译分片=对..., 音频长度=0
2025-11-24 09:04:56,957 - INFO - ast_demo_en.py:338 - 接收有效响应（event=651, seq=28）：ASR分片=Singaporeans, any stereotype l..., 翻译分片=..., 音频长度=0
2025-11-24 09:04:56,966 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=28）：ASR分片=..., 翻译分片=马来西亚..., 音频长度=0
2025-11-24 09:04:57,012 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=28）：ASR分片=..., 翻译分片=人..., 音频长度=0
2025-11-24 09:04:57,048 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=28）：ASR分片=..., 翻译分片=..., 音频长度=10318
2025-11-24 09:04:57,060 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=28）：ASR分片=..., 翻译分片=有..., 音频长度=0
2025-11-24 09:04:57,113 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=28）：ASR分片=..., 翻译分片=哪些..., 音频长度=0
2025-11-24 09:04:57,175 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=28）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-24 09:04:57,176 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=28）：ASR分片=..., 翻译分片=刻板..., 音频长度=0
2025-11-24 09:04:57,212 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=28）：ASR分片=..., 翻译分片=印象..., 音频长度=0
2025-11-24 09:04:57,271 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=28）：ASR分片=..., 翻译分片=？..., 音频长度=0
2025-11-24 09:04:57,287 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=28）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:04:57,433 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=28）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:04:57,545 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=28）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:04:57,662 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=28）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:04:57,682 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=28）：ASR分片=..., 翻译分片=..., 音频长度=4096
2025-11-24 09:04:57,684 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=28）：ASR分片=..., 翻译分片=..., 音频长度=1158
2025-11-24 09:04:59,581 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=29）：ASR分片=..., 翻译分片=是的..., 音频长度=0
2025-11-24 09:04:59,629 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=29）：ASR分片=..., 翻译分片=，..., 音频长度=0
2025-11-24 09:04:59,685 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=29）：ASR分片=..., 翻译分片=他们..., 音频长度=0
2025-11-24 09:04:59,733 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=29）：ASR分片=..., 翻译分片=很..., 音频长度=0
2025-11-24 09:04:59,777 - INFO - ast_demo_en.py:338 - 接收有效响应（event=651, seq=29）：ASR分片=Yeah, OK, they're very rich. H..., 翻译分片=..., 音频长度=0
2025-11-24 09:04:59,786 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=29）：ASR分片=..., 翻译分片=富有..., 音频长度=0
2025-11-24 09:04:59,844 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=29）：ASR分片=..., 翻译分片=。..., 音频长度=0
2025-11-24 09:05:00,235 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=29）：ASR分片=..., 翻译分片=..., 音频长度=10318
2025-11-24 09:05:00,315 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=29）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-24 09:05:00,347 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=29）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:05:00,381 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=29）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:05:00,382 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=29）：ASR分片=..., 翻译分片=..., 音频长度=1148
2025-11-24 09:05:01,601 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=30）：ASR分片=..., 翻译分片=因为..., 音频长度=0
2025-11-24 09:05:01,656 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=30）：ASR分片=..., 翻译分片=他们..., 音频长度=0
2025-11-24 09:05:01,719 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=30）：ASR分片=..., 翻译分片=的..., 音频长度=0
2025-11-24 09:05:01,740 - INFO - ast_demo_en.py:338 - 接收有效响应（event=651, seq=30）：ASR分片=Because the currency is so goo..., 翻译分片=..., 音频长度=0
2025-11-24 09:05:01,779 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=30）：ASR分片=..., 翻译分片=货币..., 音频长度=0
2025-11-24 09:05:01,830 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=30）：ASR分片=..., 翻译分片=非常..., 音频长度=0
2025-11-24 09:05:01,889 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=30）：ASR分片=..., 翻译分片=好..., 音频长度=0
2025-11-24 09:05:01,948 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=30）：ASR分片=..., 翻译分片=，..., 音频长度=0
2025-11-24 09:05:01,996 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=30）：ASR分片=..., 翻译分片=他们..., 音频长度=0
2025-11-24 09:05:02,054 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=30）：ASR分片=..., 翻译分片=很..., 音频长度=0
2025-11-24 09:05:02,112 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=30）：ASR分片=..., 翻译分片=富有..., 音频长度=0
2025-11-24 09:05:02,189 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=30）：ASR分片=..., 翻译分片=..., 音频长度=10318
2025-11-24 09:05:02,190 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=30）：ASR分片=..., 翻译分片=。..., 音频长度=0
2025-11-24 09:05:02,229 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=30）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-24 09:05:02,270 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=30）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:05:02,315 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=30）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:05:02,411 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=30）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-11-24 09:05:02,530 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=30）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-11-24 09:05:02,567 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=30）：ASR分片=..., 翻译分片=..., 音频长度=2048
2025-11-24 09:05:02,568 - INFO - ast_demo_en.py:338 - 接收有效响应（event=352, seq=30）：ASR分片=..., 翻译分片=..., 音频长度=1320
